,date,age,city,state,threat_level,flee,body_camera,gender,race,armed,signs_of_mental_illness,Age_range,daysofweek,year,Median Income,share_white,share_black,share_native_american,share_asian,share_hispanic,percent_completed_hs,poverty_rate,month
3197,2014-08-03,27,fort madison,IA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Sunday,2014,42595.0,0.87,0.05,0.0,0.01,0.07,91.7,17.7,August
3198,2016-11-08,19,hays,KS,threat,flee,False,Male,W,armed,False,13 - 19,Tuesday,2016,42976.0,0.92,0.01,0.0,0.02,0.05,94.5,17.7,November
3199,2016-08-18,36,hays,KS,no_threat,flee,False,Male,W,armed,False,36 - 49,Thursday,2016,42976.0,0.92,0.01,0.0,0.02,0.05,94.5,17.7,August
3200,2016-01-05,29,olympia,WA,threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2016,53617.0,0.85,0.02,0.01,0.06,0.06,93.3,17.7,January
3201,2018-12-21,57,azusa,CA,threat,not_fleeing,False,Male,H,armed,False,50 - 64,Friday,2018,53135.0,0.42,0.02,0.01,0.06,0.49,77.7,17.6,December
3202,2017-01-15,48,azusa,CA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Sunday,2017,53135.0,0.42,0.02,0.01,0.06,0.49,77.7,17.6,January
3203,2016-11-08,45,azusa,CA,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Tuesday,2016,53135.0,0.42,0.02,0.01,0.06,0.49,77.7,17.6,November
3204,2015-06-21,24,azusa,CA,no_threat,not_fleeing,False,Male,H,unarmed,True,20 - 35,Sunday,2015,53135.0,0.42,0.02,0.01,0.06,0.49,77.7,17.6,June
3205,2013-11-29,23,azusa,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Friday,2013,53135.0,0.42,0.02,0.01,0.06,0.49,77.7,17.6,November
3206,2014-11-01,43,garden grove,CA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Saturday,2014,58449.0,0.34,0.01,0.01,0.32,0.32,73.7,17.6,November
3207,2015-09-21,34,auburndale,FL,no_threat,flee,False,Male,H,armed,False,20 - 35,Monday,2015,41827.0,0.75,0.12,0.0,0.01,0.12,81.1,17.6,September
3208,2016-08-02,43,palm bay,FL,threat,not_fleeing,False,Male,B,unarmed,True,36 - 49,Tuesday,2016,43163.0,0.68,0.17,0.0,0.02,0.13,87.6,17.6,August
3209,2016-03-01,39,palm bay,FL,threat,not_fleeing,False,Male,H,armed,True,36 - 49,Tuesday,2016,43163.0,0.68,0.17,0.0,0.02,0.13,87.6,17.6,March
3210,2015-02-22,50,palm bay,FL,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Sunday,2015,43163.0,0.68,0.17,0.0,0.02,0.13,87.6,17.6,February
3211,2018-10-02,26,mableton,GA,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Tuesday,2018,40127.56,0.29,0.36,0.0,0.02,0.1,84.1,17.6,October
3212,2016-04-18,18,mableton,GA,threat,not_fleeing,False,Male,B,unarmed,False,13 - 19,Monday,2016,40127.56,0.29,0.36,0.0,0.02,0.1,84.1,17.6,April
3213,2013-11-25,53,mableton,GA,threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Monday,2013,40127.56,0.29,0.36,0.0,0.02,0.1,84.1,17.6,November
3214,2015-09-29,37,mora,MN,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Tuesday,2015,39982.0,0.96,0.01,0.01,0.0,0.02,85.4,17.6,September
3215,2014-05-28,54,holden,MO,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Wednesday,2014,35848.0,0.95,0.01,0.01,0.0,0.03,83.2,17.6,May
3216,2017-07-19,24,santa fe,NM,no_threat,not_fleeing,True,Male,H,armed,True,20 - 35,Wednesday,2017,50737.0,0.59,0.01,0.02,0.01,0.37,85.7,17.6,July
3217,2016-01-27,31,santa fe,NM,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Wednesday,2016,50737.0,0.59,0.01,0.02,0.01,0.37,85.7,17.6,January
3218,2015-08-25,30,santa fe,NM,threat,flee,False,Male,H,armed,False,20 - 35,Tuesday,2015,50737.0,0.59,0.01,0.02,0.01,0.37,85.7,17.6,August
3219,2013-11-07,39,santa fe,NM,threat,not_fleeing,False,Female,H,armed,False,36 - 49,Thursday,2013,50737.0,0.59,0.01,0.02,0.01,0.37,85.7,17.6,November
3220,2016-11-15,37,webster,TX,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Tuesday,2016,44758.0,0.53,0.12,0.01,0.04,0.3,83.5,17.6,November
3221,2016-12-17,44,everett,WA,no_threat,not_fleeing,False,Male,N,armed,False,36 - 49,Saturday,2016,49578.0,0.73,0.04,0.01,0.08,0.14,88.1,17.6,December
3222,2013-10-03,37,paragould,AR,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Thursday,2013,40340.0,0.95,0.01,0.01,0.0,0.03,84.1,17.5,October
3223,2017-08-02,45,richmond,CA,threat,flee,False,Male,H,armed,False,36 - 49,Wednesday,2017,55102.0,0.28,0.24,0.01,0.12,0.35,77.1,17.5,August
3224,2014-09-14,24,richmond,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Sunday,2014,55102.0,0.28,0.24,0.01,0.12,0.35,77.1,17.5,September
3225,2016-06-07,21,turlock,CA,no_threat,not_fleeing,False,Male,H,armed,False,20 - 35,Tuesday,2016,51401.0,0.61,0.01,0.01,0.05,0.32,81.2,17.5,June
3226,2014-05-30,49,turlock,CA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Friday,2014,51401.0,0.61,0.01,0.01,0.05,0.32,81.2,17.5,May
3227,2016-11-18,35,fort walton beach,FL,no_threat,not_fleeing,False,Male,W,armed,True,20 - 35,Friday,2016,47149.0,0.76,0.12,0.01,0.03,0.08,89.2,17.5,November
3228,2016-06-19,30,fort walton beach,FL,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Sunday,2016,47149.0,0.76,0.12,0.01,0.03,0.08,89.2,17.5,June
3229,2018-09-24,29,williamsburg,KY,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Monday,2018,29795.0,0.94,0.03,0.0,0.01,0.02,81.6,17.5,September
3230,2016-10-25,25,elkton,MD,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Tuesday,2016,53851.0,0.76,0.15,0.0,0.03,0.06,85.0,17.5,October
3231,2016-10-25,25,elkton,MD,threat,not_fleeing,False,Female,W,armed,False,20 - 35,Tuesday,2016,53851.0,0.76,0.15,0.0,0.03,0.06,85.0,17.5,October
3232,2015-03-11,37,elkton,MD,no_threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Wednesday,2015,53851.0,0.76,0.15,0.0,0.03,0.06,85.0,17.5,March
3233,2017-02-03,33,hickory,NC,threat,not_fleeing,True,Male,W,armed,False,20 - 35,Friday,2017,43338.0,0.72,0.14,0.0,0.03,0.11,84.3,17.5,February
3234,2016-11-28,41,hickory,NC,no_threat,flee,False,Male,B,unarmed,False,36 - 49,Monday,2016,43338.0,0.72,0.14,0.0,0.03,0.11,84.3,17.5,November
3235,2014-06-02,21,hickory,NC,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Monday,2014,43338.0,0.72,0.14,0.0,0.03,0.11,84.3,17.5,June
3236,2013-06-06,67,hickory,NC,threat,not_fleeing,False,Male,W,armed,False,Over 65,Thursday,2013,43338.0,0.72,0.14,0.0,0.03,0.11,84.3,17.5,June
3237,2013-01-29,32,hickory,NC,threat,not_fleeing,False,Female,W,armed,True,20 - 35,Tuesday,2013,43338.0,0.72,0.14,0.0,0.03,0.11,84.3,17.5,January
3238,2018-04-14,55,millville,NJ,no_threat,flee,False,Male,H,undetermined,False,50 - 64,Saturday,2018,49133.0,0.65,0.19,0.01,0.01,0.14,86.7,17.5,April
3239,2018-01-22,47,millville,NJ,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Monday,2018,49133.0,0.65,0.19,0.01,0.01,0.14,86.7,17.5,January
3240,2018-12-01,43,las vegas,NV,threat,not_fleeing,True,Male,B,unarmed,False,36 - 49,Saturday,2018,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,December
3241,2018-10-27,44,las vegas,NV,no_threat,not_fleeing,True,Male,A,undetermined,True,36 - 49,Saturday,2018,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,October
3242,2018-10-10,21,las vegas,NV,threat,flee,True,Male,W,armed,True,20 - 35,Wednesday,2018,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,October
3243,2018-08-06,62,las vegas,NV,threat,not_fleeing,True,Male,B,unarmed,True,50 - 64,Monday,2018,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,August
3244,2018-07-11,22,las vegas,NV,threat,flee,False,Male,H,armed,False,20 - 35,Wednesday,2018,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,July
3245,2018-06-14,18,las vegas,NV,threat,flee,False,Male,B,unarmed,False,13 - 19,Thursday,2018,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,June
3246,2018-04-06,34,las vegas,NV,threat,not_fleeing,False,Male,A,armed,False,20 - 35,Friday,2018,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,April
3247,2018-03-29,39,las vegas,NV,no_threat,not_fleeing,True,Male,W,armed,False,36 - 49,Thursday,2018,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,March
3248,2018-01-26,42,las vegas,NV,no_threat,not_fleeing,False,Male,H,armed,True,36 - 49,Friday,2018,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,January
3249,2017-11-11,41,las vegas,NV,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Saturday,2017,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,November
3250,2017-11-07,35,las vegas,NV,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Tuesday,2017,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,November
3251,2017-09-25,31,las vegas,NV,threat,not_fleeing,True,Male,W,armed,True,20 - 35,Monday,2017,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,September
3252,2017-08-01,25,las vegas,NV,threat,not_fleeing,True,Male,H,armed,True,20 - 35,Tuesday,2017,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,August
3253,2017-07-11,27,las vegas,NV,no_threat,not_fleeing,True,Male,W,armed,True,20 - 35,Tuesday,2017,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,July
3254,2017-06-25,56,las vegas,NV,threat,not_fleeing,True,Male,B,unarmed,False,50 - 64,Sunday,2017,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,June
3255,2017-06-20,28,las vegas,NV,no_threat,not_fleeing,True,Male,H,armed,False,20 - 35,Tuesday,2017,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,June
3256,2017-06-01,27,las vegas,NV,threat,not_fleeing,False,Male,H,armed,True,20 - 35,Thursday,2017,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,June
3257,2017-05-07,62,las vegas,NV,no_threat,not_fleeing,False,Male,W,armed,True,50 - 64,Sunday,2017,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,May
3258,2016-10-13,50,las vegas,NV,no_threat,flee,True,Male,W,armed,False,50 - 64,Thursday,2016,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,October
3259,2016-08-26,41,las vegas,NV,threat,flee,False,Male,W,armed,False,36 - 49,Friday,2016,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,August
3260,2016-05-19,30,las vegas,NV,threat,not_fleeing,False,Male,H,unarmed,False,20 - 35,Thursday,2016,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,May
3261,2016-04-11,22,las vegas,NV,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Monday,2016,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,April
3262,2016-03-31,31,las vegas,NV,threat,flee,True,Male,B,unarmed,False,20 - 35,Thursday,2016,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,March
3263,2015-12-31,23,las vegas,NV,no_threat,not_fleeing,True,Male,B,unarmed,False,20 - 35,Thursday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,December
3264,2015-12-14,48,las vegas,NV,threat,not_fleeing,False,Female,W,armed,True,36 - 49,Monday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,December
3265,2015-12-14,45,las vegas,NV,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Monday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,December
3266,2015-11-24,32,las vegas,NV,threat,flee,True,Male,W,armed,True,20 - 35,Tuesday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,November
3267,2015-11-06,55,las vegas,NV,no_threat,flee,False,Male,W,armed,False,50 - 64,Friday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,November
3268,2015-10-15,50,las vegas,NV,threat,flee,False,Female,W,armed,True,50 - 64,Thursday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,October
3269,2015-08-23,57,las vegas,NV,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Sunday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,August
3270,2015-08-07,24,las vegas,NV,no_threat,not_fleeing,True,Male,H,armed,True,20 - 35,Friday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,August
3271,2015-07-25,36,las vegas,NV,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Saturday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,July
3272,2015-07-10,54,las vegas,NV,threat,not_fleeing,True,Male,W,armed,True,50 - 64,Friday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,July
3273,2015-02-25,43,las vegas,NV,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Wednesday,2015,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,February
3274,2014-12-07,31,las vegas,NV,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Sunday,2014,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,December
3275,2014-11-01,22,las vegas,NV,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Saturday,2014,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,November
3276,2014-07-29,27,las vegas,NV,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2014,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,July
3277,2014-06-25,49,las vegas,NV,threat,not_fleeing,False,Female,W,armed,False,36 - 49,Wednesday,2014,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,June
3278,2014-06-08,31,las vegas,NV,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Sunday,2014,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,June
3279,2014-05-30,31,las vegas,NV,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2014,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,May
3280,2014-04-29,46,las vegas,NV,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Tuesday,2014,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,April
3281,2014-04-08,40,las vegas,NV,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Tuesday,2014,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,April
3282,2014-02-14,20,las vegas,NV,threat,not_fleeing,False,Male,B,unarmed,True,20 - 35,Friday,2014,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,February
3283,2013-12-07,26,las vegas,NV,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Saturday,2013,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,December
3284,2013-12-07,26,las vegas,NV,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Saturday,2013,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,December
3285,2013-07-23,34,las vegas,NV,threat,not_fleeing,False,Male,A,armed,False,20 - 35,Tuesday,2013,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,July
3286,2013-02-19,32,las vegas,NV,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Tuesday,2013,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,February
3287,2013-02-08,33,las vegas,NV,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Friday,2013,50202.0,0.56,0.1,0.01,0.05,0.28,83.3,17.5,February
3288,2014-06-16,35,delaware,OK,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Monday,2014,33523.0,0.77,0.01,0.2,0.0,0.02,77.1,17.5,June
3289,2018-09-01,24,arlington,TX,threat,flee,False,Male,B,unarmed,False,20 - 35,Saturday,2018,53326.0,0.52,0.17,0.01,0.06,0.24,84.7,17.5,September
3290,2017-10-31,22,arlington,TX,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Tuesday,2017,53326.0,0.52,0.17,0.01,0.06,0.24,84.7,17.5,October
3291,2017-07-15,23,arlington,TX,threat,flee,False,Male,W,armed,False,20 - 35,Saturday,2017,53326.0,0.52,0.17,0.01,0.06,0.24,84.7,17.5,July
3292,2017-02-01,23,arlington,TX,threat,flee,False,Male,B,unarmed,False,20 - 35,Wednesday,2017,53326.0,0.52,0.17,0.01,0.06,0.24,84.7,17.5,February
3293,2015-12-13,51,arlington,TX,threat,not_fleeing,False,Female,W,armed,True,50 - 64,Sunday,2015,53326.0,0.52,0.17,0.01,0.06,0.24,84.7,17.5,December
3294,2015-08-07,19,arlington,TX,no_threat,not_fleeing,False,Male,B,unarmed,False,13 - 19,Friday,2015,53326.0,0.52,0.17,0.01,0.06,0.24,84.7,17.5,August
3295,2013-07-04,34,arlington,TX,threat,not_fleeing,False,Male,A,armed,False,20 - 35,Thursday,2013,53326.0,0.52,0.17,0.01,0.06,0.24,84.7,17.5,July
3296,2013-09-27,19,big spring,TX,threat,not_fleeing,False,Male,W,armed,False,13 - 19,Friday,2013,45650.0,0.57,0.06,0.01,0.01,0.35,76.5,17.5,September
3297,2018-04-04,34,corpus christi,TX,no_threat,flee,False,Male,H,armed,False,20 - 35,Wednesday,2018,50658.0,0.55,0.03,0.0,0.01,0.41,81.4,17.5,April
3298,2017-10-19,55,corpus christi,TX,threat,flee,True,Male,B,unarmed,False,50 - 64,Thursday,2017,50658.0,0.55,0.03,0.0,0.01,0.41,81.4,17.5,October
3299,2016-10-30,23,corpus christi,TX,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Sunday,2016,50658.0,0.55,0.03,0.0,0.01,0.41,81.4,17.5,October
3300,2015-11-23,49,corpus christi,TX,no_threat,not_fleeing,True,Male,H,armed,False,36 - 49,Monday,2015,50658.0,0.55,0.03,0.0,0.01,0.41,81.4,17.5,November
3301,2013-12-24,44,corpus christi,TX,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Tuesday,2013,50658.0,0.55,0.03,0.0,0.01,0.41,81.4,17.5,December
3302,2017-10-08,33,abingdon,VA,no_threat,flee,False,Male,H,armed,False,20 - 35,Sunday,2017,39405.0,0.93,0.03,0.0,0.01,0.03,85.0,17.5,October
3303,2017-10-23,35,lodi,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Monday,2017,49316.0,0.6,0.01,0.01,0.06,0.32,80.4,17.4,October
3304,2015-09-10,32,lodi,CA,threat,flee,False,Male,W,armed,False,20 - 35,Thursday,2015,49316.0,0.6,0.01,0.01,0.06,0.32,80.4,17.4,September
3305,2014-01-25,34,lodi,CA,threat,not_fleeing,False,Male,A,armed,True,20 - 35,Saturday,2014,49316.0,0.6,0.01,0.01,0.06,0.32,80.4,17.4,January
3306,2017-04-13,25,udall,KS,threat,flee,False,Male,W,armed,False,20 - 35,Thursday,2017,45852.0,0.95,0.0,0.02,0.0,0.03,87.8,17.4,April
3307,2018-08-19,40,great falls,MT,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Sunday,2018,42896.0,0.9,0.01,0.05,0.01,0.03,91.0,17.4,August
3308,2017-12-11,51,great falls,MT,no_threat,not_fleeing,False,Male,W,armed,False,50 - 64,Monday,2017,42896.0,0.9,0.01,0.05,0.01,0.03,91.0,17.4,December
3309,2017-09-11,25,great falls,MT,no_threat,flee,False,Male,N,armed,False,20 - 35,Monday,2017,42896.0,0.9,0.01,0.05,0.01,0.03,91.0,17.4,September
3310,2013-05-08,29,great falls,MT,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2013,42896.0,0.9,0.01,0.05,0.01,0.03,91.0,17.4,May
3311,2018-12-18,27,union city,PA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2018,38300.0,0.98,0.0,0.0,0.0,0.02,88.1,17.4,December
3312,2018-03-29,35,clarksville,TN,no_threat,flee,False,Male,W,armed,False,20 - 35,Thursday,2018,46947.0,0.65,0.23,0.01,0.02,0.09,92.2,17.4,March
3313,2018-03-16,49,clarksville,TN,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Friday,2018,46947.0,0.65,0.23,0.01,0.02,0.09,92.2,17.4,March
3314,2017-04-17,33,clarksville,TN,no_threat,flee,False,Male,W,armed,False,20 - 35,Monday,2017,46947.0,0.65,0.23,0.01,0.02,0.09,92.2,17.4,April
3315,2018-02-16,39,sissonville,WV,no_threat,not_fleeing,False,Male,W,armed,True,36 - 49,Friday,2018,39097.12,0.91,0.07,0.0,0.01,0.01,90.6,17.4,February
3316,2016-09-08,38,delhi,CA,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Thursday,2016,62652.87,0.18,0.07,0.01,0.11,0.34,55.5,17.3,September
3317,2013-02-15,25,monterey park,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Friday,2013,54097.0,0.17,0.0,0.0,0.59,0.24,78.7,17.3,February
3318,2018-04-25,36,denver,CO,no_threat,flee,False,Male,W,armed,False,36 - 49,Wednesday,2018,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,April
3319,2018-03-19,34,denver,CO,no_threat,flee,False,Male,A,undetermined,False,20 - 35,Monday,2018,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,March
3320,2018-02-13,34,denver,CO,no_threat,not_fleeing,False,Male,A,armed,False,20 - 35,Tuesday,2018,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,February
3321,2018-02-06,29,denver,CO,no_threat,not_fleeing,False,Male,H,armed,False,20 - 35,Tuesday,2018,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,February
3322,2017-12-07,19,denver,CO,no_threat,flee,False,Male,N,undetermined,False,13 - 19,Thursday,2017,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,December
3323,2017-11-10,25,denver,CO,no_threat,flee,False,Male,B,unarmed,False,20 - 35,Friday,2017,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,November
3324,2017-09-21,32,denver,CO,no_threat,flee,False,Male,H,undetermined,False,20 - 35,Thursday,2017,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,September
3325,2016-11-08,23,denver,CO,threat,flee,False,Male,H,armed,False,20 - 35,Tuesday,2016,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,November
3326,2016-08-31,21,denver,CO,threat,flee,False,Male,W,armed,False,20 - 35,Wednesday,2016,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,August
3327,2016-08-27,49,denver,CO,no_threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Saturday,2016,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,August
3328,2016-04-12,40,denver,CO,no_threat,flee,False,Male,W,armed,False,36 - 49,Tuesday,2016,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,April
3329,2016-02-22,33,denver,CO,threat,flee,False,Male,H,armed,False,20 - 35,Monday,2016,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,February
3330,2016-01-11,32,denver,CO,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Monday,2016,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,January
3331,2015-12-02,35,denver,CO,threat,flee,False,Male,H,armed,False,20 - 35,Wednesday,2015,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,December
3332,2015-11-22,28,denver,CO,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Sunday,2015,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,November
3333,2015-07-12,35,denver,CO,no_threat,flee,False,Male,N,armed,True,20 - 35,Sunday,2015,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,July
3334,2015-01-26,17,denver,CO,no_threat,not_fleeing,False,Female,H,armed,False,13 - 19,Monday,2015,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,January
3335,2014-11-09,31,denver,CO,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Sunday,2014,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,November
3336,2014-08-08,26,denver,CO,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2014,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,August
3337,2014-07-03,20,denver,CO,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Thursday,2014,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,July
3338,2014-07-02,32,denver,CO,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Wednesday,2014,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,July
3339,2014-01-14,34,denver,CO,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2014,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,January
3340,2013-09-21,58,denver,CO,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Saturday,2013,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,September
3341,2013-08-13,63,denver,CO,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Tuesday,2013,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,August
3342,2013-05-14,39,denver,CO,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Tuesday,2013,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,May
3343,2013-01-30,30,denver,CO,threat,not_fleeing,False,Female,H,armed,False,20 - 35,Wednesday,2013,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,January
3344,2013-01-16,38,denver,CO,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Wednesday,2013,53637.0,0.6,0.09,0.01,0.03,0.27,86.1,17.3,January
3345,2016-12-06,49,fruitland park,FL,threat,flee,False,Male,W,armed,False,36 - 49,Tuesday,2016,39625.0,0.83,0.09,0.0,0.01,0.07,85.0,17.3,December
3346,2017-12-27,28,wichita,KS,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2017,45947.0,0.68,0.11,0.01,0.05,0.15,87.5,17.3,December
3347,2017-08-07,29,wichita,KS,no_threat,not_fleeing,False,Male,H,armed,False,20 - 35,Monday,2017,45947.0,0.68,0.11,0.01,0.05,0.15,87.5,17.3,August
3348,2017-03-18,25,wichita,KS,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Saturday,2017,45947.0,0.68,0.11,0.01,0.05,0.15,87.5,17.3,March
3349,2016-09-01,18,wichita,KS,no_threat,flee,True,Male,W,armed,False,13 - 19,Thursday,2016,45947.0,0.68,0.11,0.01,0.05,0.15,87.5,17.3,September
